scope_reason,award_id,piid,operator_raw,operator_relation,naics_code,naics_description,pop_city,pop_state,pop_country,fiscal_year,obligated_amount,description,source_file
remote_sites,CONT_AWD_SZL1_9700_SPM50005DBP07_9700,SZL1,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,3298.0,4508257627!PIPE META,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_SZN4_9700_SPM50005DBP07_9700,SZN4,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,13631.0,4508257599!BEADS RET,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_SZP4_9700_SPM50005DBP07_9700,SZP4,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,6615.0,4508257789!PIPE GALV,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_SZQ8_9700_SPM50005DBP07_9700,SZQ8,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,5125.0,4508257788!FENCE WIR,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_SZR1_9700_SPM50005DBP07_9700,SZR1,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,4038.0,4508257720!CONDUIT R,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_SZT1_9700_SPM50005DBP07_9700,SZT1,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,3295.0,4508257776!INSULATIO,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_SZT5_9700_SPM50005DBP07_9700,SZT5,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,3580.0,4508276392!PIPE 2&QU,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_SZT8_9700_SPM50005DBP07_9700,SZT8,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,3966.0,4508276394!PIPE 1-1/,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_SZU5_9700_SPM50005DBP07_9700,SZU5,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,4203.0,4508257779!CABLE ELE,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_SZV6_9700_SPM50005DBP07_9700,SZV6,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,3143.0,4508268334!FIXTURE L,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_SZW2_9700_SPM50005DBP07_9700,SZW2,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,5093.0,4508257549!FILTER 1M,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T002_9700_SPM50005DBP07_9700,T002,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,9505.0,4514721381!PIPE 2&QUOT; GALVAN,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T044_9700_SPM50005DBP07_9700,T044,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,5750.0,"4514731741!WIRE, ELEC STYLE-C6",sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T107_9700_SPM50005DBP07_9700,T107,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,6351.0,4514731774!REFLECTIVE MARKING,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T116_9700_SPM50005DBP07_9700,T116,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,13920.0,4514915522!STORAGE CONTAINER F,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T191_9700_SPM50005DBP07_9700,T191,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,3615.0,4514721259!LIGHT FIXTURE 2&APO,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T430_9700_SPM50005DBP07_9700,T430,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,3203.0,4514739490!WATER SOLUBLE(HIGH-,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T437_9700_SPM50005DBP07_9700,T437,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,4101.0,4514731871!BEADS RETRO DIRECTI,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T442_9700_SPM50005DBP07_9700,T442,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,3514.0,4514721297!WATER THERMISTOR SE,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T458_9700_SPM50005DBP07_9700,T458,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2011.0,5943.0,4515773716!LIFTING BEAM ADJUST,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T464_9700_SPM50005DBP07_9700,T464,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,3714.0,4514764945!TOILET PARTITION WI,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T478_9700_SPM50005DBP07_9700,T478,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,3506.0,4514695718!PREMIUMCOAT FOUNDAT,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T513_9700_SPM50005DBP07_9700,T513,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,14905.0,"4514930294!TRANSFORMER, 200KVA",sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T514_9700_SPM50005DBP07_9700,T514,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,35091.0,"4515007135!CABLE ELECT, THW 50",sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T560_9700_SPM50005DBP07_9700,T560,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,8707.0,4514792969!REFLECTING SHEETING,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T561_9700_SPM50005DBP07_9700,T561,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,5885.0,4514731811!REFLECTIVE MARKING,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T564_9700_SPM50005DBP07_9700,T564,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,10691.0,"4514739488!COOLANT, COMPRESSOR",sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T577_9700_SPM50005DBP07_9700,T577,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,4651.0,4514818123!FIRE HYDRANT FLUSH,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T692_9700_SPM50005DBP07_9700,T692,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,30469.0,4514792962!CHILLER CY131,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T694_9700_SPM50005DBP07_9700,T694,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,73056.0,4514792970!AIR COOLED CHILLER,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T695_9700_SPM50005DBP07_9700,T695,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,89882.0,4514792967!AIR COOLED CHILLER,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T699_9700_SPM50005DBP07_9700,T699,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,19967.0,4514776989!AIR-COOLED CHILLER,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T700_9700_SPM50005DBP07_9700,T700,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,21104.0,4514777028!AIR-COOLED CHILLER,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T701_9700_SPM50005DBP07_9700,T701,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,15186.0,4514777036!AIR-COOLED CHILLER,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T720_9700_SPM50005DBP07_9700,T720,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2011.0,6333.0,4515758410!DESKTOP CABINET,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T789_9700_SPM50005DBP07_9700,T789,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,35040.0,"4514741825!WIRE ELEC STYLE-C6,",sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T797_9700_SPM50005DBP07_9700,T797,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,3239.0,4515416268!SPADNS FLUORIDE REA,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T823_9700_SPM50005DBP07_9700,T823,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,3786.0,4514952814!HEAVY EQUIPMENT,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T859_9700_SPM50005DBP07_9700,T859,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,17490.0,"4514739469!WIRE,ELECTRICAL,#4/",sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T860_9700_SPM50005DBP07_9700,T860,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,3700.0,4514739455!CABLE ELECTRICAL AW,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T880_9700_SPM50005DBP07_9700,T880,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,3210.0,4514802885!GRASS 1M X 40CM,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T887_9700_SPM50005DBP07_9700,T887,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,3170.0,4514826763!TILE FLOOR VINYL CO,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T953_9700_SPM50005DBP07_9700,T953,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,9061.0,4514918780!HYDRANT FIRE 6&QUOT,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T954_9700_SPM50005DBP07_9700,T954,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,9518.0,4514918778!HYDRANT FIRE 6&QUOT,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T955_9700_SPM50005DBP07_9700,T955,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,9974.0,4514898654!HYDRANT FIRE 6&QUOT,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_T958_9700_SPM50005DBP07_9700,T958,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2010.0,7804.0,4514898622!HYDRANT FIRE 6&QUOT,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_TAC2_9700_SPM50005DBP07_9700,TAC2,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,2883.0,4508257485!FERTILIZE,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_TAD4_9700_SPM50005DBP07_9700,TAD4,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,2526.0,4508257474!PIPE PVC,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_TAE4_9700_SPM50005DBP07_9700,TAE4,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,38422.0,4508276388!TANK FUEL,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_TAE5_9700_SPM50005DBP07_9700,TAE5,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,3777.0,4508257760!WINDOW FI,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_TAF5_9700_SPM50005DBP07_9700,TAF5,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,3674.0,4508276393!STAINLESS,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_TAF9_9700_SPM50005DBP07_9700,TAF9,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,7156.0,"4508257576!DOOR , GL",sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_TAK6_9700_SPM50005DBP07_9700,TAK6,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,5102.0,4508247003!SUBMERSIB,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_TAK7_9700_SPM50005DBP07_9700,TAK7,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,71455.0,4508576404!GAS STORA,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_TAK8_9700_SPM50005DBP07_9700,TAK8,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,2857.0,4508268443!PUMP CENT,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_TAL8_9700_SPM50005DBP07_9700,TAL8,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,3415.0,4508444358!E/7102/48,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_TAN5_9700_SPM50005DBP07_9700,TAN5,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,32765.0,4508489195!FIXTURE L,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_TAN8_9700_SPM50005DBP07_9700,TAN8,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,5280.0,4508268257!HIGH SODI,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_TAQ7_9700_SPM50005DBP07_9700,TAQ7,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,6811.0,4508268438!DISPENSER,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_TAS1_9700_SPM50005DBP07_9700,TAS1,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,2536.0,4508295737!PUMP CENT,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_TAU8_9700_SPM50005DBP07_9700,TAU8,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,3711.0,"4508235846!SPIKES, D",sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_TAX1_9700_SPM50005DBP07_9700,TAX1,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,2729.0,4508406503!FREIGHT,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_TAX2_9700_SPM50005DBP07_9700,TAX2,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,4560.0,4508441473!ICE MACHI,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_TBD5_9700_SPM50005DBP07_9700,TBD5,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,6290.0,"4508257502!WIRE, ELE",sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_TBK4_9700_SPM50005DBP07_9700,TBK4,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,5764.0,"4508257554!BALLAST,M",sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_TBK5_9700_SPM50005DBP07_9700,TBK5,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,9180.0,"4508295736!WIRE,ELEC",sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_TBN7_9700_SPM50005DBP07_9700,TBN7,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,4224.0,4508276391!CABLE #1A,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_TBN8_9700_SPM50005DBP07_9700,TBN8,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,34320.0,4508279316!CABLE 500,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_TBP1_9700_SPM50005DBP07_9700,TBP1,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,2562.0,4508268219!EASY-JOIN,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_TBV4_9700_SPM50005DBP07_9700,TBV4,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,3854.0,4508295735!CONTACTOR,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_TBW2_9700_SPM50005DBP07_9700,TBW2,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2009.0,144500.0,4508841155!CRUSHED COARSE 1&QU,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_TBW4_9700_SPM50005DBP07_9700,TBW4,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2009.0,140900.0,4508841140!AGGREGATE BASE COUR,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_TBX4_9700_SPM50005DBP07_9700,TBX4,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2008.0,3877.0,4508664939!LOCK EXIT,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
